journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
1297,0,0.0,12,54,0,1,22.8,24.0,5.26,Car,4.44,15.0
1297,1,2.0,12,56,0,1,22.8,24.0,5.26,Car,4.44,15.0
1297,2,4.0,12,58,0,1,22.8,24.0,5.26,Car,4.44,15.0
1297,3,6.0,13,0,0,1,22.8,24.0,5.26,Car,4.44,15.0
1297,4,8.0,13,1,0,1,22.8,24.0,5.26,Car,4.44,15.0
1297,5,10.0,13,3,0,1,22.8,24.0,5.26,Car,4.44,15.0
1297,6,12.0,13,5,0,1,22.8,24.0,5.26,Car,4.44,15.0
1297,7,14.0,13,7,0,1,22.8,24.0,5.26,Car,4.44,15.0
1297,8,16.0,13,10,0,1,22.8,24.0,5.26,Car,4.44,15.0
1297,9,18.0,13,12,0,1,22.8,24.0,5.26,Car,4.44,15.0
1297,10,20.0,13,14,0,1,22.8,24.0,5.26,Car,4.44,15.0
1297,11,22.0,13,16,0,1,22.8,24.0,5.26,Car,4.44,15.0
1297,12,24.0,13,18,0,1,22.8,24.0,5.26,Car,4.44,15.0
