journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
4109,0,0.71,17,56,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,1,2.15,17,58,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,2,4.02,18,0,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,3,6.25,18,2,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,4,8.05,18,4,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,5,10.02,18,6,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,6,12.43,18,8,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,7,15.0,18,10,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,8,16.15,18,12,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,9,18.13,18,14,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,10,20.1,18,16,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,11,22.17,18,18,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,12,24.06,18,20,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,13,26.28,18,22,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,14,28.09,18,24,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,15,30.49,18,26,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,16,32.12,18,28,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,17,34.3,18,30,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,18,36.37,18,32,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,19,38.48,18,34,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,20,40.23,18,36,1,0,41.0,42.21,2.95,Walk,1.76,3.0
4109,21,42.21,18,38,1,0,41.0,42.21,2.95,Walk,1.76,3.0
