journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
4364,0,0.03,9,41,1,0,32.3,34.07,5.47,Car,12.85,46.7
4364,1,2.04,9,43,1,0,32.3,34.07,5.47,Car,12.85,46.7
4364,2,4.05,9,45,1,0,32.3,34.07,5.47,Car,12.85,46.7
4364,3,13.44,9,54,1,0,32.3,34.07,5.47,Car,12.85,46.7
4364,4,8.08,9,49,1,0,32.3,34.07,5.47,Car,12.85,46.7
4364,5,10.49,9,51,1,0,32.3,34.07,5.47,Car,12.85,46.7
4364,6,12.38,9,53,1,0,32.3,34.07,5.47,Car,12.85,46.7
4364,7,28.48,10,9,0,0,32.3,34.07,5.47,Car,12.85,46.7
4364,8,35.64,10,16,0,0,32.3,34.07,5.47,Car,12.85,46.7
4364,9,18.64,9,59,1,0,32.3,34.07,5.47,Car,12.85,46.7
4364,10,20.19,10,1,0,0,32.3,34.07,5.47,Car,12.85,46.7
4364,11,22.07,10,3,0,0,32.3,34.07,5.47,Car,12.85,46.7
4364,12,48.04,10,29,0,0,32.3,34.07,5.47,Car,12.85,46.7
4364,13,52.1,10,33,0,0,32.3,34.07,5.47,Car,12.85,46.7
4364,14,56.18,10,37,0,0,32.3,34.07,5.47,Car,12.85,46.7
4364,15,39.36,10,20,0,0,32.3,34.07,5.47,Car,12.85,46.7
4364,16,32.12,10,13,0,0,32.3,34.07,5.47,Car,12.85,46.7
4364,17,34.07,10,15,0,0,32.3,34.07,5.47,Car,12.85,46.7
