journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3927,0.48,40.733846,-74.008367,2.349,47.99
3927,2.03,40.73293,-74.008255,2.246,50.1
3927,4.02,40.731975,-74.008147,2.14,50.98
3927,6.33,40.731044,-74.008036,2.036,36.13
3927,8.18,40.729604,-74.007983,1.876,42.34
3927,10.92,40.729103,-74.007824,1.819,41.25
3927,12.29,40.72821,-74.007709,1.72,33.05
3927,14.31,40.727172,-74.007611,1.604,29.74
3927,16.21,40.726145,-74.007511,1.489,25.55
3927,18.5,40.725339,-74.007387,1.399,31.66
3927,20.4,40.724369,-74.007281,1.291,24.21
3927,22.07,40.723101,-74.007208,1.15,25.8
3927,24.11,40.722312,-74.007082,1.062,23.34
3927,26.42,40.721681,-74.006938,0.991,22.18
3927,28.13,40.720671,-74.006836,0.878,19.78
3927,30.11,40.719244,-74.006781,0.72,15.23
3927,32.11,40.718343,-74.006668,0.619,15.03
3927,34.81,40.717669,-74.006528,0.543,12.1
3927,36.06,40.716487,-74.006446,0.412,7.69
3927,38.65,40.715567,-74.006334,0.309,5.81
3927,40.07,40.71477,-74.006209,0.22,4.29
3927,42.01,40.713619,-74.006123,0.092,2.05
3927,44.19,40.7128,-74.006,0.0,0.0
