journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3491,0.3,40.704349,-74.054555,4.199,30.34
3491,2.38,40.705077,-74.050644,3.86,20.71
3491,4.51,40.705731,-74.04631,3.487,20.54
3491,7.22,40.706463,-74.042422,3.15,21.43
3491,8.95,40.707161,-74.038339,2.797,20.22
3491,11.27,40.707881,-74.034385,2.454,14.22
3491,13.78,40.708565,-74.030222,2.095,15.12
3491,15.42,40.7092,-74.025781,1.715,9.87
3491,17.71,40.709894,-74.021676,1.36,9.96
3491,20.23,40.710673,-74.018057,1.043,5.75
3491,22.08,40.711396,-74.01412,0.702,4.51
3491,24.29,40.712092,-74.010022,0.348,1.89
3491,26.43,40.7128,-74.006,0.0,0.0
