journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
3518,0,0.0,8,52,1,0,19.8,20.0,1.01,Car,4.99,19.7
3518,1,2.0,8,54,1,0,19.8,20.0,1.01,Car,4.99,19.7
3518,2,4.0,8,56,1,0,19.8,20.0,1.01,Car,4.99,19.7
3518,3,6.0,8,58,1,0,19.8,20.0,1.01,Car,4.99,19.7
3518,4,8.0,9,0,1,0,19.8,20.0,1.01,Car,4.99,19.7
3518,5,10.0,9,2,1,0,19.8,20.0,1.01,Car,4.99,19.7
3518,6,12.0,9,4,1,0,19.8,20.0,1.01,Car,4.99,19.7
3518,7,14.0,9,6,1,0,19.8,20.0,1.01,Car,4.99,19.7
3518,8,16.0,9,9,1,0,19.8,20.0,1.01,Car,4.99,19.7
3518,9,18.0,9,11,1,0,19.8,20.0,1.01,Car,4.99,19.7
3518,10,20.0,9,13,1,0,19.8,20.0,1.01,Car,4.99,19.7
