journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
3265,0,0.0,15,43,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,1,2.0,15,45,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,2,4.0,15,46,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,3,6.0,15,48,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,4,8.0,15,50,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,5,10.0,15,52,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,6,12.0,15,54,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,7,14.0,15,56,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,8,16.0,15,59,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,9,18.0,16,0,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,10,20.0,16,3,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,11,22.0,16,4,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,12,24.0,16,7,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,13,26.0,16,8,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,14,28.0,16,11,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,15,30.0,16,13,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,16,32.0,16,15,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,17,34.0,16,17,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,18,36.0,16,18,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,19,38.0,16,21,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,20,40.0,16,22,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,21,42.0,16,25,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,22,44.0,16,26,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,23,46.0,16,29,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,24,48.0,16,30,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,25,50.0,16,33,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,26,52.0,16,34,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,27,54.0,16,37,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,28,56.0,16,38,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,29,58.0,16,41,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,30,60.0,16,43,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,31,62.0,16,45,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,32,64.0,16,47,0,0,64.8,66.0,1.85,Bike,8.0,8.0
3265,33,66.0,16,48,0,0,64.8,66.0,1.85,Bike,8.0,8.0
