journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
1997,0,0.07,14,27,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,1,2.13,14,29,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,2,6.26,14,33,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,3,6.01,14,33,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,4,8.01,14,35,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,5,10.44,14,37,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,6,12.31,14,39,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,7,14.05,14,41,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,8,16.21,14,43,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,9,18.57,14,45,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,10,26.34,14,53,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,11,44.37,15,11,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,12,24.53,14,51,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,13,26.67,14,53,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,14,28.09,14,55,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,15,66.09,15,33,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,16,64.13,15,31,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,17,34.13,15,1,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,18,47.47,15,14,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,19,83.81,15,50,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,20,88.68,15,55,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,21,55.47,15,22,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,22,44.21,15,11,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,23,60.39,15,27,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,24,96.12,16,3,0,0,49.3,50.28,1.99,Car,8.87,15.0
1997,25,50.28,15,17,0,0,49.3,50.28,1.99,Car,8.87,15.0
