journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
2744,0,0.15,11,13,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,1,2.82,11,15,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,2,4.03,11,17,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,3,6.39,11,19,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,4,8.24,11,21,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,5,10.6,11,23,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,6,12.67,11,25,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,7,14.45,11,27,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,8,16.0,11,29,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,9,18.11,11,31,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,10,20.08,11,33,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,11,22.29,11,35,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,12,25.01,11,38,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,13,26.1,11,39,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,14,28.14,11,41,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,15,30.93,11,43,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,16,32.47,11,45,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,17,34.04,11,47,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,18,36.44,11,49,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,19,38.1,11,51,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,20,40.02,11,53,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,21,42.0,11,55,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,22,44.73,11,57,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,23,46.41,11,59,0,0,47.4,48.15,1.59,Walk,2.33,3.0
2744,24,48.15,12,1,0,1,47.4,48.15,1.59,Walk,2.33,3.0
