journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2797,1.68,40.796192,-73.945162,10.595,18.27
2797,2.09,40.788454,-73.951684,9.576,15.53
2797,8.19,40.780309,-73.957909,8.53,13.62
2797,13.34,40.771309,-73.963511,7.426,11.64
2797,8.2,40.762395,-73.969176,6.328,14.11
2797,22.28,40.753823,-73.97509,5.253,10.6
2797,26.84,40.745709,-73.981338,4.208,9.42
2797,18.96,40.737973,-73.987862,3.189,6.98
2797,20.97,40.730246,-73.994392,2.173,4.0
2797,18.51,40.721462,-74.000151,1.082,2.34
2797,20.02,40.7128,-74.006,0.0,0.0
