journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2791,0.15,40.657959,-73.921093,9.404,20.19
2791,2.91,40.663718,-73.931044,8.35,15.2
2791,4.31,40.669731,-73.940604,7.303,15.09
2791,13.38,40.676239,-73.949395,6.269,15.09
2791,8.24,40.682591,-73.958429,5.231,9.24
2791,23.08,40.688723,-73.967804,4.188,8.18
2791,12.16,40.69452,-73.977698,3.134,7.16
2791,18.33,40.700163,-73.987828,2.079,4.17
2791,32.03,40.706384,-73.997066,1.037,2.2
2791,18.13,40.7128,-74.006,0.0,0.0
