journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
990,0.0,40.704988,-74.019838,1.454,29.7
990,2.0,40.705442,-74.018797,1.354,27.72
990,4.0,40.706126,-74.018163,1.266,25.74
990,6.0,40.706411,-74.016823,1.156,23.76
990,8.0,40.706987,-74.015999,1.062,21.78
990,10.0,40.707592,-74.015224,0.969,19.8
990,12.0,40.707945,-74.014006,0.864,17.82
990,14.0,40.708689,-74.013478,0.779,15.84
990,16.0,40.709108,-74.012376,0.676,13.86
990,18.0,40.709623,-74.011443,0.579,11.88
990,20.0,40.71029,-74.010778,0.49,9.9
990,22.0,40.710583,-74.009453,0.381,7.92
990,24.0,40.711259,-74.008805,0.292,5.94
990,26.0,40.711785,-74.007891,0.195,3.96
990,28.0,40.712251,-74.006872,0.096,1.98
990,30.0,40.7128,-74.006,0.0,0.0
