journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
441,0.0,40.621799,-74.016325,10.156,18.3
441,2.0,40.630413,-74.015237,9.194,16.47
441,4.0,40.639569,-74.014211,8.172,14.64
441,6.0,40.648927,-74.013208,7.128,12.81
441,8.0,40.658654,-74.012246,6.044,10.98
441,10.0,40.668294,-74.011275,4.969,9.15
441,12.0,40.676749,-74.01017,4.024,7.32
441,14.0,40.685387,-74.009085,3.059,5.49
441,16.0,40.694085,-74.008007,2.088,3.66
441,18.0,40.703278,-74.006985,1.062,1.83
441,20.0,40.7128,-74.006,0.0,0.0
