journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
606,0,0.01,10,53,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,1,4.3,10,57,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,2,8.81,11,1,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,3,8.21,11,1,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,4,17.68,11,10,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,5,22.02,11,15,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,6,12.05,11,5,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,7,18.22,11,11,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,8,32.46,11,25,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,9,18.13,11,11,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,10,40.02,11,33,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,11,22.24,11,15,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,12,24.44,11,17,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,13,26.05,11,19,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,14,36.41,11,29,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,15,30.5,11,23,0,0,30.3,64.04,111.35,Car,5.73,20.3
606,16,64.04,11,57,0,0,30.3,64.04,111.35,Car,5.73,20.3
