journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
755,0,0.07,16,3,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,1,2.1,16,5,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,2,4.05,16,7,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,3,6.05,16,9,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,4,8.21,16,11,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,5,10.16,16,13,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,6,12.05,16,15,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,7,14.14,16,17,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,8,16.76,16,19,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,9,18.3,16,21,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,10,20.38,16,23,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,11,22.08,16,25,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,12,24.04,16,27,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,13,26.64,16,29,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,14,28.08,16,31,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,15,30.25,16,33,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,16,32.24,16,35,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,17,35.13,16,38,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,18,36.33,16,39,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,19,38.18,16,41,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,20,40.07,16,43,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,21,42.5,16,45,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,22,45.34,16,48,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,23,46.16,16,49,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,24,48.01,16,51,0,0,48.8,50.01,2.49,Walk,2.38,3.0
755,25,50.01,16,53,0,0,48.8,50.01,2.49,Walk,2.38,3.0
