journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
220,0,0.18,20,5,0,0,18.5,20.23,9.34,Car,6.89,24.5
220,1,2.78,20,7,0,0,18.5,20.23,9.34,Car,6.89,24.5
220,2,8.36,20,13,0,0,18.5,20.23,9.34,Car,6.89,24.5
220,3,7.04,20,12,0,0,18.5,20.23,9.34,Car,6.89,24.5
220,4,17.82,20,22,0,0,18.5,20.23,9.34,Car,6.89,24.5
220,5,22.04,20,27,0,0,18.5,20.23,9.34,Car,6.89,24.5
220,6,12.06,20,17,0,0,18.5,20.23,9.34,Car,6.89,24.5
220,7,14.0,20,19,0,0,18.5,20.23,9.34,Car,6.89,24.5
220,8,20.85,20,25,0,0,18.5,20.23,9.34,Car,6.89,24.5
220,9,18.43,20,23,0,0,18.5,20.23,9.34,Car,6.89,24.5
220,10,20.23,20,25,0,0,18.5,20.23,9.34,Car,6.89,24.5
