journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
280,0,0.19,11,39,0,0,27.5,28.23,2.67,Car,8.3,21.1
280,1,2.63,11,41,0,0,27.5,28.23,2.67,Car,8.3,21.1
280,2,9.56,11,48,0,0,27.5,28.23,2.67,Car,8.3,21.1
280,3,13.32,11,52,0,0,27.5,28.23,2.67,Car,8.3,21.1
280,4,17.94,11,56,0,0,27.5,28.23,2.67,Car,8.3,21.1
280,5,10.31,11,49,0,0,27.5,28.23,2.67,Car,8.3,21.1
280,6,26.46,12,5,0,1,27.5,28.23,2.67,Car,8.3,21.1
280,7,14.2,11,53,0,0,27.5,28.23,2.67,Car,8.3,21.1
280,8,16.06,11,55,0,0,27.5,28.23,2.67,Car,8.3,21.1
280,9,18.19,11,57,0,0,27.5,28.23,2.67,Car,8.3,21.1
280,10,44.05,12,23,0,1,27.5,28.23,2.67,Car,8.3,21.1
280,11,22.87,12,1,0,1,27.5,28.23,2.67,Car,8.3,21.1
280,12,31.83,12,10,0,1,27.5,28.23,2.67,Car,8.3,21.1
280,13,26.01,12,5,0,1,27.5,28.23,2.67,Car,8.3,21.1
280,14,28.23,12,7,0,1,27.5,28.23,2.67,Car,8.3,21.1
