journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
51,0,0.1,20,9,0,0,29.0,30.11,3.84,Car,5.34,15.0
51,1,2.39,20,11,0,0,29.0,30.11,3.84,Car,5.34,15.0
51,2,4.28,20,13,0,0,29.0,30.11,3.84,Car,5.34,15.0
51,3,7.09,20,16,0,0,29.0,30.11,3.84,Car,5.34,15.0
51,4,17.63,20,26,0,0,29.0,30.11,3.84,Car,5.34,15.0
51,5,10.58,20,19,0,0,29.0,30.11,3.84,Car,5.34,15.0
51,6,12.44,20,21,0,0,29.0,30.11,3.84,Car,5.34,15.0
51,7,15.06,20,24,0,0,29.0,30.11,3.84,Car,5.34,15.0
51,8,35.43,20,44,0,0,29.0,30.11,3.84,Car,5.34,15.0
51,9,36.06,20,45,0,0,29.0,30.11,3.84,Car,5.34,15.0
51,10,40.05,20,49,0,0,29.0,30.11,3.84,Car,5.34,15.0
51,11,44.06,20,53,0,0,29.0,30.11,3.84,Car,5.34,15.0
51,12,48.24,20,57,0,0,29.0,30.11,3.84,Car,5.34,15.0
51,13,34.0,20,43,0,0,29.0,30.11,3.84,Car,5.34,15.0
51,14,36.63,20,45,0,0,29.0,30.11,3.84,Car,5.34,15.0
51,15,30.11,20,39,0,0,29.0,30.11,3.84,Car,5.34,15.0
