journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2969,0.0,40.675552,-73.949669,6.301,23.5
2969,2.0,40.678351,-73.954825,5.769,21.54
2969,4.0,40.681496,-73.959458,5.245,19.58
2969,6.0,40.684583,-73.964178,4.72,17.62
2969,8.0,40.687968,-73.968446,4.201,15.67
2969,10.0,40.691255,-73.972864,3.68,13.71
2969,12.0,40.694477,-73.97738,3.158,11.75
2969,14.0,40.69753,-73.982151,2.631,9.79
2969,16.0,40.700384,-73.987223,2.1,7.83
2969,18.0,40.703083,-73.99253,1.567,5.88
2969,20.0,40.706262,-73.99711,1.044,3.92
2969,22.0,40.709313,-74.001885,0.52,1.96
2969,24.0,40.7128,-74.006,0.0,0.0
