journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2189,0.0,40.72515,-73.976319,2.854,24.7
2189,2.0,40.724264,-73.978756,2.626,22.8
2189,4.0,40.723328,-73.981073,2.405,20.9
2189,6.0,40.722405,-73.983421,2.182,19.0
2189,8.0,40.721335,-73.985415,1.977,17.1
2189,10.0,40.720247,-73.987368,1.775,15.2
2189,12.0,40.719461,-73.990045,1.535,13.3
2189,14.0,40.718603,-73.992549,1.304,11.4
2189,16.0,40.717554,-73.994594,1.097,9.5
2189,18.0,40.716549,-73.996746,0.884,7.6
2189,20.0,40.715741,-73.999368,0.648,5.7
2189,22.0,40.714663,-74.001346,0.444,3.8
2189,24.0,40.713653,-74.003483,0.232,1.9
2189,26.0,40.7128,-74.006,0.0,0.0
