journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2436,0.0,40.742957,-73.972081,4.406,19.0
2436,2.0,40.7403,-73.975876,3.974,17.1
2436,4.0,40.737492,-73.979503,3.539,15.2
2436,6.0,40.733991,-73.982348,3.086,13.3
2436,8.0,40.730637,-73.985359,2.638,11.4
2436,10.0,40.727481,-73.988594,2.195,9.5
2436,12.0,40.724698,-73.992248,1.759,7.6
2436,14.0,40.721994,-73.99599,1.325,5.7
2436,16.0,40.719439,-73.9999,0.9,3.8
2436,18.0,40.716155,-74.002989,0.451,1.9
2436,20.0,40.7128,-74.006,0.0,0.0
