journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2922,0.0,40.735022,-74.091033,7.58,45.9
2922,2.0,40.734093,-74.087194,7.24,43.9
2922,4.0,40.733206,-74.083195,6.89,41.91
2922,6.0,40.732371,-74.078993,6.525,39.91
2922,8.0,40.731297,-74.075712,6.224,37.92
2922,10.0,40.730336,-74.071994,5.893,35.92
2922,12.0,40.729289,-74.068607,5.586,33.93
2922,14.0,40.728294,-74.065021,5.264,31.93
2922,16.0,40.727265,-74.061562,4.951,29.93
2922,18.0,40.726225,-74.058146,4.641,27.94
2922,20.0,40.725229,-74.054565,4.32,25.94
2922,22.0,40.724258,-74.050887,3.992,23.95
2922,24.0,40.723324,-74.047065,3.653,21.95
2922,26.0,40.722372,-74.043315,3.32,19.96
2922,28.0,40.721408,-74.039609,2.99,17.96
2922,30.0,40.72051,-74.035653,2.642,15.97
2922,32.0,40.719607,-74.031711,2.295,13.97
2922,34.0,40.718692,-74.027818,1.952,11.97
2922,36.0,40.717773,-74.023941,1.61,9.98
2922,38.0,40.716874,-74.019988,1.263,7.98
2922,40.0,40.715859,-74.016477,0.946,5.99
2922,42.0,40.714923,-74.012665,0.609,3.99
2922,44.0,40.713828,-74.009461,0.313,2.0
2922,46.0,40.7128,-74.006,0.0,0.0
