journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2702,0.0,40.725653,-74.056172,4.463,25.2
2702,2.0,40.724751,-74.051973,4.096,23.26
2702,4.0,40.723812,-74.047919,3.739,21.32
2702,6.0,40.722797,-74.044164,3.403,19.38
2702,8.0,40.721753,-74.040521,3.075,17.45
2702,10.0,40.720598,-74.03731,2.778,15.51
2702,12.0,40.71955,-74.033682,2.451,13.57
2702,14.0,40.71864,-74.029514,2.085,11.63
2702,16.0,40.717691,-74.025501,1.731,9.69
2702,18.0,40.716784,-74.021322,1.365,7.75
2702,20.0,40.715861,-74.017206,1.004,5.82
2702,22.0,40.714881,-74.013314,0.658,3.88
2702,24.0,40.713856,-74.009598,0.325,1.94
2702,26.0,40.7128,-74.006,0.0,0.0
