journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
2956,0,0.0,6,57,0,0,19.3,20.0,3.63,Car,4.84,19.9
2956,1,2.0,6,59,0,0,19.3,20.0,3.63,Car,4.84,19.9
2956,2,4.0,7,0,1,0,19.3,20.0,3.63,Car,4.84,19.9
2956,3,6.0,7,2,1,0,19.3,20.0,3.63,Car,4.84,19.9
2956,4,8.0,7,5,1,0,19.3,20.0,3.63,Car,4.84,19.9
2956,5,10.0,7,7,1,0,19.3,20.0,3.63,Car,4.84,19.9
2956,6,12.0,7,9,1,0,19.3,20.0,3.63,Car,4.84,19.9
2956,7,14.0,7,11,1,0,19.3,20.0,3.63,Car,4.84,19.9
2956,8,16.0,7,13,1,0,19.3,20.0,3.63,Car,4.84,19.9
2956,9,18.0,7,15,1,0,19.3,20.0,3.63,Car,4.84,19.9
2956,10,20.0,7,16,1,0,19.3,20.0,3.63,Car,4.84,19.9
