journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1589,0.14,40.716784,-73.857582,12.517,19.36
1589,4.27,40.716352,-73.874484,11.092,14.51
1589,4.61,40.715909,-73.890956,9.702,13.27
1589,12.57,40.715456,-73.907055,8.345,14.23
1589,16.07,40.714989,-73.922646,7.03,10.73
1589,20.08,40.714551,-73.939291,5.626,7.56
1589,15.78,40.714128,-73.956527,4.172,6.21
1589,14.24,40.713699,-73.973512,2.74,4.61
1589,16.13,40.713266,-73.990375,1.318,2.38
1589,39.65,40.7128,-74.006,0.0,0.0
