journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1763,1.51,40.705757,-73.892905,9.565,62.15
1763,2.79,40.706037,-73.897835,9.148,46.21
1763,8.08,40.706302,-73.903001,8.712,54.41
1763,13.38,40.706614,-73.907414,8.338,45.32
1763,8.06,40.70689,-73.912409,7.916,51.31
1763,10.49,40.707171,-73.91732,7.501,41.57
1763,27.09,40.707501,-73.921448,7.151,35.78
1763,14.52,40.707795,-73.926155,6.753,37.75
1763,16.39,40.708105,-73.930604,6.376,38.46
1763,36.34,40.708408,-73.935154,5.991,34.26
1763,20.27,40.708718,-73.939603,5.615,31.19
1763,28.7,40.709041,-73.943848,5.255,29.41
1763,48.04,40.709315,-73.948874,4.831,28.58
1763,26.29,40.709598,-73.953753,4.418,24.92
1763,28.41,40.70989,-73.958476,4.019,21.18
1763,39.71,40.710181,-73.963231,3.617,19.22
1763,32.16,40.710452,-73.968302,3.188,17.65
1763,75.2,40.710721,-73.973411,2.757,15.11
1763,36.06,40.71101,-73.978193,2.352,14.65
1763,38.02,40.711273,-73.983403,1.912,9.67
1763,40.2,40.711578,-73.987924,1.53,8.49
1763,42.01,40.711862,-73.992793,1.118,6.46
1763,44.07,40.712192,-73.996912,0.769,4.29
1763,46.14,40.712496,-74.001461,0.384,2.02
1763,62.54,40.7128,-74.006,0.0,0.0
