journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1599,0.03,40.735348,-74.008608,2.517,21.41
1599,2.26,40.732987,-74.00836,2.253,20.34
1599,5.04,40.730744,-74.008098,2.003,14.47
1599,6.61,40.728156,-74.007875,1.715,16.18
1599,8.92,40.726596,-74.007534,1.539,13.15
1599,11.62,40.724662,-74.007236,1.323,11.57
1599,13.56,40.721549,-74.007075,0.977,7.74
1599,15.45,40.719602,-74.006778,0.759,5.74
1599,17.91,40.717146,-74.006541,0.485,4.27
1599,20.06,40.714943,-74.006274,0.239,2.4
1599,22.17,40.7128,-74.006,0.0,0.0
