journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3135,0.0,40.76426,-73.9729,6.365,27.1
3135,2.0,40.761003,-73.975534,5.943,25.16
3135,4.0,40.757335,-73.977903,5.489,23.23
3135,6.0,40.753627,-73.980247,5.032,21.29
3135,8.0,40.749701,-73.98245,4.558,19.36
3135,10.0,40.745718,-73.984616,4.08,17.42
3135,12.0,40.741773,-73.986808,3.605,15.49
3135,14.0,40.737827,-73.988998,3.13,13.55
3135,16.0,40.734531,-73.991606,2.704,11.61
3135,18.0,40.731028,-73.994082,2.262,9.68
3135,20.0,40.727833,-73.996755,1.844,7.74
3135,22.0,40.724478,-73.999326,1.415,5.81
3135,24.0,40.720753,-74.001659,0.957,3.87
3135,26.0,40.716833,-74.003866,0.483,1.94
3135,28.0,40.7128,-74.006,0.0,0.0
