journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3895,0.0,40.801523,-73.910225,12.744,34.4
3895,2.0,40.796751,-73.915715,12.04,32.49
3895,4.0,40.792193,-73.921437,11.343,30.58
3895,6.0,40.787044,-73.92652,10.629,28.67
3895,8.0,40.78224,-73.931976,9.925,26.76
3895,10.0,40.777172,-73.937147,9.213,24.84
3895,12.0,40.771949,-73.94215,8.497,22.93
3895,14.0,40.766686,-73.947111,7.779,21.02
3895,16.0,40.761663,-73.95233,7.069,19.11
3895,18.0,40.756616,-73.957524,6.358,17.2
3895,20.0,40.752013,-73.963196,5.659,15.29
3895,22.0,40.747103,-73.968538,4.951,13.38
3895,24.0,40.742374,-73.974075,4.249,11.47
3895,26.0,40.737623,-73.979587,3.546,9.56
3895,28.0,40.732769,-73.98499,2.84,7.64
3895,30.0,40.7279,-73.990375,2.134,5.73
3895,32.0,40.723019,-73.995748,1.427,3.82
3895,34.0,40.717988,-74.000959,0.716,1.91
3895,36.0,40.7128,-74.006,0.0,0.0
