journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3660,0.0,40.710989,-74.014804,0.769,18.1
3660,2.0,40.711169,-74.01392,0.692,16.29
3660,4.0,40.711358,-74.013074,0.617,14.48
3660,6.0,40.711536,-74.012179,0.539,12.67
3660,8.0,40.711698,-74.011206,0.456,10.86
3660,10.0,40.71189,-74.010381,0.383,9.05
3660,12.0,40.712147,-74.00987,0.334,7.24
3660,14.0,40.712231,-74.008516,0.221,5.43
3660,16.0,40.712413,-74.00764,0.145,3.62
3660,18.0,40.712585,-74.006716,0.065,1.81
3660,20.0,40.7128,-74.006,0.0,0.0
