journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3672,0.28,40.588756,-73.904003,16.257,81.87
3672,3.14,40.592357,-73.907224,15.773,65.22
3672,8.8,40.595935,-73.910464,15.291,74.79
3672,12.26,40.599554,-73.913669,14.806,60.59
3672,8.23,40.603066,-73.916963,14.328,53.01
3672,20.65,40.606857,-73.920027,13.833,58.57
3672,24.62,40.611014,-73.922791,13.318,57.12
3672,14.23,40.614594,-73.926029,12.835,55.21
3672,16.06,40.618399,-73.929082,12.34,44.4
3672,18.04,40.622371,-73.931997,11.835,54.57
3672,20.04,40.626218,-73.935016,11.337,55.24
3672,22.61,40.630104,-73.938002,10.837,52.93
3672,24.07,40.63401,-73.940972,10.336,42.32
3672,26.75,40.637847,-73.943998,9.839,43.54
3672,28.12,40.641636,-73.947065,9.344,46.15
3672,66.21,40.645699,-73.949905,8.834,43.87
3672,70.53,40.649482,-73.952976,8.34,41.3
3672,34.02,40.653043,-73.95623,7.859,28.25
3672,72.31,40.656762,-73.959354,7.369,35.7
3672,83.68,40.660718,-73.962282,6.865,30.46
3672,40.03,40.664302,-73.965517,6.382,28.71
3672,42.06,40.667772,-73.968846,5.906,22.15
3672,88.14,40.671452,-73.972001,5.418,21.97
3672,101.65,40.675017,-73.975251,4.937,19.28
3672,48.66,40.678773,-73.978345,4.444,16.94
3672,51.17,40.682356,-73.98158,3.962,14.64
3672,114.42,40.68604,-73.984732,3.474,14.22
3672,54.02,40.689522,-73.988051,2.998,15.05
3672,72.84,40.693582,-73.990894,2.488,11.41
3672,58.07,40.697247,-73.994062,2.001,7.32
3672,132.03,40.701248,-73.996954,1.494,5.92
3672,62.77,40.705004,-74.000047,1.002,3.98
3672,83.68,40.708874,-74.003046,0.503,2.03
3672,66.68,40.7128,-74.006,0.0,0.0
