journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3664,0.33,40.689005,-74.039093,3.845,18.98
3664,4.19,40.690951,-74.03518,3.457,17.88
3664,4.22,40.693385,-74.031947,3.073,14.77
3664,6.39,40.696006,-74.028974,2.69,16.29
3664,8.19,40.698816,-74.026264,2.31,12.82
3664,10.15,40.701337,-74.02315,1.927,11.35
3664,12.79,40.703563,-74.019628,1.541,8.33
3664,14.15,40.705587,-74.015824,1.153,7.08
3664,16.32,40.707771,-74.012243,0.768,4.44
3664,36.12,40.710183,-74.008979,0.384,1.85
3664,20.34,40.7128,-74.006,0.0,0.0
