journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3896,0.96,40.755627,-73.999047,4.798,18.24
3896,2.37,40.752151,-73.999873,4.406,20.98
3896,5.25,40.747926,-74.000578,3.933,13.77
3896,6.38,40.742928,-74.001157,3.375,11.71
3896,10.99,40.737919,-74.001735,2.816,10.59
3896,22.05,40.733811,-74.002458,2.355,11.95
3896,12.11,40.729545,-74.003156,1.877,7.54
3896,28.07,40.725843,-74.003946,1.461,5.48
3896,32.24,40.72196,-74.004706,1.024,3.95
3896,39.74,40.717369,-74.005351,0.511,2.16
3896,44.39,40.7128,-74.006,0.0,0.0
