journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3950,0.0,40.708755,-74.076503,5.959,30.7
3950,2.0,40.708988,-74.071746,5.558,28.78
3950,4.0,40.709214,-74.066865,5.146,26.86
3950,6.0,40.70946,-74.062351,4.764,24.94
3950,8.0,40.709751,-74.05861,4.447,23.02
3950,10.0,40.710013,-74.054366,4.088,21.11
3950,12.0,40.71028,-74.0502,3.736,19.19
3950,14.0,40.710556,-74.046207,3.398,17.27
3950,16.0,40.710834,-74.042236,3.062,15.35
3950,18.0,40.711076,-74.037641,2.674,13.43
3950,20.0,40.711294,-74.032626,2.25,11.51
3950,22.0,40.711532,-74.027957,1.856,9.59
3950,24.0,40.711757,-74.023073,1.444,7.67
3950,26.0,40.712009,-74.018642,1.069,5.76
3950,28.0,40.712269,-74.014363,0.707,3.84
3950,30.0,40.712515,-74.009846,0.326,1.92
3950,32.0,40.7128,-74.006,0.0,0.0
