journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3534,0.0,40.71183,-74.063069,4.811,22.5
3534,2.0,40.711905,-74.057961,4.381,20.62
3534,4.0,40.711984,-74.053133,3.974,18.75
3534,6.0,40.712067,-74.048467,3.58,16.88
3534,8.0,40.712153,-74.044046,3.207,15.0
3534,10.0,40.712245,-74.039954,2.862,13.12
3534,12.0,40.712332,-74.035543,2.491,11.25
3534,14.0,40.712404,-74.030243,2.044,9.38
3534,16.0,40.712477,-74.025023,1.604,7.5
3534,18.0,40.712552,-74.01997,1.178,5.62
3534,20.0,40.712628,-74.014927,0.753,3.75
3534,22.0,40.712711,-74.010289,0.362,1.88
3534,24.0,40.7128,-74.006,0.0,0.0
