journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
3047,0,0.0,17,6,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,1,2.0,17,8,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,2,4.0,17,10,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,3,6.0,17,12,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,4,8.0,17,14,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,5,10.0,17,16,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,6,12.0,17,18,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,7,14.0,17,20,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,8,16.0,17,22,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,9,18.0,17,24,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,10,20.0,17,26,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,11,22.0,17,28,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,12,24.0,17,30,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,13,26.0,17,32,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,14,28.0,17,33,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,15,30.0,17,36,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,16,32.0,17,38,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,17,34.0,17,40,1,0,35.7,36.0,0.84,Car,7.64,15.6
3047,18,36.0,17,42,1,0,35.7,36.0,0.84,Car,7.64,15.6
