journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
3873,0,0.0,20,48,0,0,18.4,20.0,8.7,Car,3.35,15.0
3873,1,2.0,20,51,0,0,18.4,20.0,8.7,Car,3.35,15.0
3873,2,4.0,20,52,0,0,18.4,20.0,8.7,Car,3.35,15.0
3873,3,6.0,20,55,0,0,18.4,20.0,8.7,Car,3.35,15.0
3873,4,8.0,20,56,0,0,18.4,20.0,8.7,Car,3.35,15.0
3873,5,10.0,20,59,0,0,18.4,20.0,8.7,Car,3.35,15.0
3873,6,12.0,21,0,0,0,18.4,20.0,8.7,Car,3.35,15.0
3873,7,14.0,21,3,0,0,18.4,20.0,8.7,Car,3.35,15.0
3873,8,16.0,21,4,0,0,18.4,20.0,8.7,Car,3.35,15.0
3873,9,18.0,21,7,0,0,18.4,20.0,8.7,Car,3.35,15.0
3873,10,20.0,21,8,0,0,18.4,20.0,8.7,Car,3.35,15.0
