journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
1403,0,0.09,14,27,0,0,23.7,26.79,13.04,Bike,5.64,15.4
1403,1,2.42,14,29,0,0,23.7,26.79,13.04,Bike,5.64,15.4
1403,2,5.13,14,32,0,0,23.7,26.79,13.04,Bike,5.64,15.4
1403,3,6.61,14,33,0,0,23.7,26.79,13.04,Bike,5.64,15.4
1403,4,8.83,14,35,0,0,23.7,26.79,13.04,Bike,5.64,15.4
1403,5,11.56,14,38,0,0,23.7,26.79,13.04,Bike,5.64,15.4
1403,6,13.43,14,40,0,0,23.7,26.79,13.04,Bike,5.64,15.4
1403,7,15.5,14,42,0,0,23.7,26.79,13.04,Bike,5.64,15.4
1403,8,17.66,14,44,0,0,23.7,26.79,13.04,Bike,5.64,15.4
1403,9,19.97,14,46,0,0,23.7,26.79,13.04,Bike,5.64,15.4
1403,10,22.17,14,49,0,0,23.7,26.79,13.04,Bike,5.64,15.4
1403,11,24.96,14,51,0,0,23.7,26.79,13.04,Bike,5.64,15.4
1403,12,26.79,14,53,0,0,23.7,26.79,13.04,Bike,5.64,15.4
