journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
2135,0,0.0,14,56,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,1,2.0,14,58,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,2,4.0,15,0,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,3,6.0,15,2,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,4,8.0,15,4,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,5,10.0,15,6,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,6,12.0,15,8,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,7,14.0,15,10,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,8,16.0,15,13,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,9,18.0,15,15,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,10,20.0,15,16,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,11,22.0,15,18,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,12,24.0,15,20,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,13,26.0,15,22,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,14,28.0,15,24,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,15,30.0,15,26,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,16,32.0,15,28,0,0,33.1,34.0,2.72,Car,7.22,15.0
2135,17,34.0,15,30,0,0,33.1,34.0,2.72,Car,7.22,15.0
