journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
1977,0,0.0,14,11,0,0,18.9,20.0,5.82,Car,5.71,40.1
1977,1,2.0,14,13,0,0,18.9,20.0,5.82,Car,5.71,40.1
1977,2,4.0,14,15,0,0,18.9,20.0,5.82,Car,5.71,40.1
1977,3,6.0,14,16,0,0,18.9,20.0,5.82,Car,5.71,40.1
1977,4,8.0,14,18,0,0,18.9,20.0,5.82,Car,5.71,40.1
1977,5,10.0,14,20,0,0,18.9,20.0,5.82,Car,5.71,40.1
1977,6,12.0,14,22,0,0,18.9,20.0,5.82,Car,5.71,40.1
1977,7,14.0,14,24,0,0,18.9,20.0,5.82,Car,5.71,40.1
1977,8,16.0,14,27,0,0,18.9,20.0,5.82,Car,5.71,40.1
1977,9,18.0,14,29,0,0,18.9,20.0,5.82,Car,5.71,40.1
1977,10,20.0,14,31,0,0,18.9,20.0,5.82,Car,5.71,40.1
