journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
4134,0.15,40.829867,-73.960674,13.565,40.58
4134,2.05,40.824921,-73.962879,12.985,40.02
4134,8.71,40.819559,-73.964924,12.365,40.76
4134,13.27,40.814677,-73.967154,11.791,44.35
4134,17.83,40.809038,-73.969091,11.144,35.84
4134,10.34,40.803653,-73.971127,10.521,33.9
4134,12.15,40.798187,-73.973131,9.89,28.07
4134,14.4,40.792709,-73.975131,9.258,31.96
4134,35.84,40.787082,-73.977073,8.612,29.08
4134,18.02,40.781414,-73.978999,7.961,27.57
4134,26.1,40.775992,-73.98102,7.335,24.14
4134,22.05,40.770809,-73.983134,6.732,24.65
4134,24.02,40.765704,-73.985278,6.136,19.59
4134,26.09,40.760141,-73.987244,5.496,16.17
4134,56.17,40.755147,-73.989432,4.911,19.02
4134,30.1,40.750123,-73.991607,4.324,12.27
4134,64.24,40.745012,-73.993748,3.728,11.48
4134,68.74,40.740097,-73.995966,3.151,12.52
4134,36.17,40.734636,-73.997972,2.521,6.99
4134,38.49,40.729278,-74.000018,1.9,5.31
4134,80.19,40.724081,-74.002127,1.296,4.99
4134,42.13,40.718507,-74.004089,0.655,2.4
4134,44.85,40.7128,-74.006,0.0,0.0
