journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
4264,0.06,40.663847,-74.00187,5.454,21.22
4264,4.42,40.668486,-74.002396,4.937,17.73
4264,5.48,40.674115,-74.002839,4.31,13.86
4264,6.6,40.680165,-74.003246,3.636,11.83
4264,16.7,40.686325,-74.003644,2.951,12.04
4264,22.15,40.691822,-74.004099,2.338,9.8
4264,26.44,40.696482,-74.004623,1.818,5.66
4264,14.71,40.701575,-74.005111,1.25,4.18
4264,16.03,40.706891,-74.005581,0.658,2.45
4264,18.49,40.7128,-74.006,0.0,0.0
