journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
100,0.0,40.756859,-74.089899,8.601,21.6
100,2.0,40.753218,-74.081577,7.794,19.64
100,4.0,40.749191,-74.073992,7.014,17.67
100,6.0,40.745043,-74.066636,6.242,15.71
100,8.0,40.740729,-74.059597,5.481,13.75
100,10.0,40.736579,-74.052244,4.709,11.78
100,12.0,40.732639,-74.044493,3.923,9.82
100,14.0,40.72872,-74.036702,3.135,7.85
100,16.0,40.724987,-74.028556,2.335,5.89
100,18.0,40.721125,-74.020656,1.544,3.93
100,20.0,40.717049,-74.013163,0.767,1.96
100,22.0,40.7128,-74.006,0.0,0.0
