journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
839,0.0,40.747433,-74.081913,7.466,53.3
839,2.0,40.746166,-74.079068,7.188,51.33
839,4.0,40.744881,-74.076262,6.912,49.35
839,6.0,40.743652,-74.073332,6.63,47.38
839,8.0,40.742126,-74.071054,6.378,45.4
839,10.0,40.741094,-74.067691,6.076,43.43
839,12.0,40.739634,-74.065269,5.818,41.46
839,14.0,40.7384,-74.06235,5.536,39.48
839,16.0,40.737004,-74.059787,5.271,37.51
839,18.0,40.735792,-74.056822,4.988,35.53
839,20.0,40.734664,-74.05367,4.696,33.56
839,22.0,40.733011,-74.051671,4.457,31.59
839,24.0,40.731894,-74.048494,4.163,29.61
839,26.0,40.730314,-74.046335,3.918,27.64
839,28.0,40.729571,-74.042342,3.586,25.66
839,30.0,40.728369,-74.039351,3.301,23.69
839,32.0,40.726805,-74.037158,3.053,21.71
839,34.0,40.725619,-74.034134,2.766,19.74
839,36.0,40.724516,-74.030929,2.472,17.77
839,38.0,40.722891,-74.028866,2.23,15.79
839,40.0,40.721976,-74.025249,1.916,13.82
839,42.0,40.720578,-74.02269,1.651,11.84
839,44.0,40.719129,-74.020244,1.392,9.87
839,46.0,40.717879,-74.017361,1.112,7.9
839,48.0,40.716697,-74.014328,0.825,5.92
839,50.0,40.715355,-74.011646,0.554,3.95
839,52.0,40.713993,-74.009008,0.286,1.97
839,54.0,40.7128,-74.006,0.0,0.0
