journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
745,0.0,40.724803,-74.000962,1.401,27.8
745,2.0,40.724114,-74.001393,1.317,25.81
745,4.0,40.722958,-74.001627,1.188,23.83
745,6.0,40.722228,-74.002041,1.1,21.84
745,8.0,40.721329,-74.002383,0.996,19.86
745,10.0,40.720725,-74.002849,0.92,17.87
745,12.0,40.71962,-74.003105,0.797,15.89
745,14.0,40.71874,-74.003455,0.694,13.9
745,16.0,40.717833,-74.003794,0.59,11.91
745,18.0,40.716988,-74.004159,0.491,9.93
745,20.0,40.716277,-74.00458,0.405,7.94
745,22.0,40.715484,-74.004968,0.311,5.96
745,24.0,40.714601,-74.005317,0.208,3.97
745,26.0,40.713615,-74.005623,0.096,1.99
745,28.0,40.7128,-74.006,0.0,0.0
