journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
135,0.0,40.667736,-73.88569,11.314,47.1
135,2.0,40.669528,-73.890931,10.829,45.14
135,4.0,40.671277,-73.896287,10.338,43.17
135,6.0,40.673102,-73.901443,9.859,41.21
135,8.0,40.675034,-73.90631,9.395,39.25
135,10.0,40.676807,-73.911603,8.908,37.29
135,12.0,40.678775,-73.916374,8.45,35.33
135,14.0,40.680753,-73.921119,7.994,33.36
135,16.0,40.682757,-73.925793,7.542,31.4
135,18.0,40.684724,-73.930568,7.084,29.44
135,20.0,40.686636,-73.935489,6.618,27.47
135,22.0,40.688656,-73.940124,6.168,25.51
135,24.0,40.690549,-73.945095,5.699,23.55
135,26.0,40.692331,-73.950362,5.213,21.59
135,28.0,40.694225,-73.955332,4.744,19.62
135,30.0,40.696041,-73.960509,4.263,17.66
135,32.0,40.697779,-73.965897,3.771,15.7
135,34.0,40.699523,-73.971267,3.279,13.74
135,36.0,40.701342,-73.976435,2.799,11.78
135,38.0,40.703292,-73.981256,2.338,9.81
135,40.0,40.705047,-73.986596,1.849,7.85
135,42.0,40.706904,-73.991664,1.375,5.89
135,44.0,40.708942,-73.996248,0.927,3.93
135,46.0,40.710852,-74.001175,0.461,1.96
135,48.0,40.7128,-74.006,0.0,0.0
