journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
957,0,0.0,14,9,0,0,21.7,22.56,3.94,Car,5.3,24.3
957,1,2.03,14,11,0,0,21.7,22.56,3.94,Car,5.3,24.3
957,2,4.12,14,13,0,0,21.7,22.56,3.94,Car,5.3,24.3
957,3,6.08,14,15,0,0,21.7,22.56,3.94,Car,5.3,24.3
957,4,16.13,14,25,0,0,21.7,22.56,3.94,Car,5.3,24.3
957,5,10.08,14,19,0,0,21.7,22.56,3.94,Car,5.3,24.3
957,6,12.03,14,21,0,0,21.7,22.56,3.94,Car,5.3,24.3
957,7,31.76,14,40,0,0,21.7,22.56,3.94,Car,5.3,24.3
957,8,16.13,14,25,0,0,21.7,22.56,3.94,Car,5.3,24.3
957,9,36.32,14,45,0,0,21.7,22.56,3.94,Car,5.3,24.3
957,10,20.09,14,29,0,0,21.7,22.56,3.94,Car,5.3,24.3
957,11,22.56,14,31,0,0,21.7,22.56,3.94,Car,5.3,24.3
