journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1362,0.42,40.696858,-73.989369,2.26,19.19
1362,2.26,40.69831,-73.99118,2.039,17.28
1362,4.44,40.700082,-73.992658,1.807,15.71
1362,6.76,40.701478,-73.994528,1.587,13.15
1362,8.93,40.702709,-73.996569,1.375,12.22
1362,11.11,40.704882,-73.997629,1.128,10.32
1362,13.31,40.706267,-73.99951,0.909,8.85
1362,15.54,40.707687,-74.001355,0.69,7.77
1362,17.7,40.709437,-74.002856,0.458,5.14
1362,20.03,40.710942,-74.004612,0.237,2.16
1362,22.16,40.7128,-74.006,0.0,0.0
