journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1540,0.22,40.736172,-74.01357,2.676,61.08
1540,2.64,40.735637,-74.013161,2.61,61.59
1540,4.2,40.734337,-74.012999,2.466,45.48
1540,6.09,40.733503,-74.012687,2.37,44.2
1540,9.35,40.732678,-74.012372,2.275,49.8
1540,10.33,40.731565,-74.01215,2.15,48.06
1540,12.24,40.730655,-74.011863,2.046,38.4
1540,14.04,40.72992,-74.011519,1.96,43.33
1540,16.14,40.728855,-74.011281,1.84,32.73
1540,18.7,40.727883,-74.011014,1.73,37.3
1540,20.43,40.727144,-74.010671,1.643,32.98
1540,22.6,40.726311,-74.010358,1.547,27.36
1540,24.7,40.725185,-74.010141,1.421,29.09
1540,26.18,40.724454,-74.009795,1.335,33.04
1540,28.1,40.723499,-74.009522,1.226,22.44
1540,30.04,40.722785,-74.009171,1.142,26.63
1540,32.23,40.721952,-74.008859,1.046,22.63
1540,34.46,40.720771,-74.008659,0.914,20.22
1540,36.39,40.720045,-74.008312,0.829,20.35
1540,38.01,40.719185,-74.008008,0.73,14.72
1540,40.09,40.718103,-74.007776,0.608,13.61
1540,42.54,40.717254,-74.007469,0.511,12.36
1540,44.42,40.716227,-74.007219,0.395,8.1
1540,46.15,40.715592,-74.006842,0.319,6.12
1540,48.09,40.714623,-74.006574,0.208,3.57
1540,50.07,40.713563,-74.006335,0.089,2.42
1540,52.19,40.7128,-74.006,0.0,0.0
