journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1033,0.18,40.692422,-74.080891,6.707,37.89
1033,2.14,40.693672,-74.075501,6.233,31.54
1033,4.13,40.694952,-74.07022,5.766,32.72
1033,12.12,40.696373,-74.065455,5.334,26.89
1033,16.05,40.697779,-74.060639,4.899,25.15
1033,20.21,40.699215,-74.055927,4.471,21.11
1033,26.63,40.700646,-74.051204,4.043,19.02
1033,14.16,40.702167,-74.046809,3.637,19.28
1033,32.36,40.703509,-74.041754,3.186,17.22
1033,23.87,40.704706,-74.036165,2.697,11.18
1033,27.37,40.706007,-74.030964,2.236,12.59
1033,44.4,40.707251,-74.025548,1.759,7.63
1033,54.7,40.708621,-74.020599,1.315,6.0
1033,52.5,40.709902,-74.015321,0.849,3.62
1033,28.03,40.711297,-74.010461,0.411,1.96
1033,30.06,40.7128,-74.006,0.0,0.0
