journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1091,0.23,40.744524,-74.006679,3.528,29.37
1091,2.28,40.742863,-74.006624,3.343,31.29
1091,4.19,40.741007,-74.006573,3.137,27.76
1091,12.03,40.738604,-74.006534,2.87,27.58
1091,16.21,40.736302,-74.006493,2.614,25.32
1091,11.2,40.733949,-74.006452,2.352,22.22
1091,15.84,40.73142,-74.006416,2.071,19.57
1091,28.12,40.729253,-74.006372,1.83,16.04
1091,16.02,40.72694,-74.006331,1.573,12.1
1091,36.93,40.725065,-74.006281,1.364,13.96
1091,26.34,40.723375,-74.006226,1.176,9.54
1091,23.08,40.721713,-74.006171,0.991,7.49
1091,24.23,40.719657,-74.006125,0.763,5.19
1091,26.38,40.717781,-74.006074,0.554,3.75
1091,62.35,40.715459,-74.006034,0.296,2.36
1091,39.29,40.7128,-74.006,0.0,0.0
