journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1609,1.02,40.658088,-73.988964,6.251,22.99
1609,2.95,40.662343,-73.990479,5.761,22.89
1609,8.19,40.666251,-73.992101,5.307,20.79
1609,13.63,40.671136,-73.993419,4.753,15.87
1609,17.65,40.676325,-73.994643,4.167,13.89
1609,10.31,40.681245,-73.99595,3.61,15.47
1609,12.97,40.685799,-73.997372,3.089,14.19
1609,14.0,40.69057,-73.998726,2.547,10.32
1609,32.4,40.694563,-74.000321,2.084,7.97
1609,18.02,40.698735,-74.001862,1.602,5.88
1609,44.25,40.702981,-74.003379,1.114,3.85
1609,48.81,40.707729,-74.00474,0.574,1.95
1609,24.89,40.7128,-74.006,0.0,0.0
