journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
4229,0,0.0,7,57,1,0,24.9,26.0,4.42,Bike,2.51,8.0
4229,1,2.0,7,59,1,0,24.9,26.0,4.42,Bike,2.51,8.0
4229,2,4.0,8,1,1,0,24.9,26.0,4.42,Bike,2.51,8.0
4229,3,6.0,8,3,1,0,24.9,26.0,4.42,Bike,2.51,8.0
4229,4,8.0,8,5,1,0,24.9,26.0,4.42,Bike,2.51,8.0
4229,5,10.0,8,7,1,0,24.9,26.0,4.42,Bike,2.51,8.0
4229,6,12.0,8,9,1,0,24.9,26.0,4.42,Bike,2.51,8.0
4229,7,14.0,8,11,1,0,24.9,26.0,4.42,Bike,2.51,8.0
4229,8,16.0,8,13,1,0,24.9,26.0,4.42,Bike,2.51,8.0
4229,9,18.0,8,15,1,0,24.9,26.0,4.42,Bike,2.51,8.0
4229,10,20.0,8,16,1,0,24.9,26.0,4.42,Bike,2.51,8.0
4229,11,22.0,8,18,1,0,24.9,26.0,4.42,Bike,2.51,8.0
4229,12,24.0,8,20,1,0,24.9,26.0,4.42,Bike,2.51,8.0
4229,13,26.0,8,22,1,0,24.9,26.0,4.42,Bike,2.51,8.0
