journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
3518,0,0.08,13,56,0,1,19.8,20.72,4.65,Car,4.99,19.7
3518,1,4.18,14,0,0,0,19.8,20.72,4.65,Car,4.99,19.7
3518,2,8.8,14,4,0,0,19.8,20.72,4.65,Car,4.99,19.7
3518,3,6.44,14,2,0,0,19.8,20.72,4.65,Car,4.99,19.7
3518,4,10.44,14,6,0,0,19.8,20.72,4.65,Car,4.99,19.7
3518,5,20.33,14,16,0,0,19.8,20.72,4.65,Car,4.99,19.7
3518,6,24.04,14,20,0,0,19.8,20.72,4.65,Car,4.99,19.7
3518,7,14.07,14,10,0,0,19.8,20.72,4.65,Car,4.99,19.7
3518,8,16.43,14,12,0,0,19.8,20.72,4.65,Car,4.99,19.7
3518,9,23.94,14,19,0,0,19.8,20.72,4.65,Car,4.99,19.7
3518,10,20.72,14,16,0,0,19.8,20.72,4.65,Car,4.99,19.7
