journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
3479,0,0.29,12,32,0,1,28.2,30.23,7.18,Car,5.4,15.0
3479,1,4.14,12,36,0,1,28.2,30.23,7.18,Car,5.4,15.0
3479,2,4.31,12,36,0,1,28.2,30.23,7.18,Car,5.4,15.0
3479,3,13.48,12,45,0,1,28.2,30.23,7.18,Car,5.4,15.0
3479,4,17.64,12,49,0,1,28.2,30.23,7.18,Car,5.4,15.0
3479,5,10.15,12,42,0,1,28.2,30.23,7.18,Car,5.4,15.0
3479,6,16.12,12,48,0,1,28.2,30.23,7.18,Car,5.4,15.0
3479,7,14.33,12,46,0,1,28.2,30.23,7.18,Car,5.4,15.0
3479,8,35.22,13,7,0,1,28.2,30.23,7.18,Car,5.4,15.0
3479,9,18.51,12,50,0,1,28.2,30.23,7.18,Car,5.4,15.0
3479,10,20.02,12,52,0,1,28.2,30.23,7.18,Car,5.4,15.0
3479,11,22.34,12,54,0,1,28.2,30.23,7.18,Car,5.4,15.0
3479,12,52.91,13,24,0,1,28.2,30.23,7.18,Car,5.4,15.0
3479,13,26.12,12,58,0,1,28.2,30.23,7.18,Car,5.4,15.0
3479,14,56.68,13,28,0,1,28.2,30.23,7.18,Car,5.4,15.0
3479,15,30.23,13,2,0,1,28.2,30.23,7.18,Car,5.4,15.0
