journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
971,0,0.0,20,52,0,0,19.0,20.0,5.26,Walk,0.86,3.0
971,1,2.0,20,54,0,0,19.0,20.0,5.26,Walk,0.86,3.0
971,2,4.0,20,56,0,0,19.0,20.0,5.26,Walk,0.86,3.0
971,3,6.0,20,58,0,0,19.0,20.0,5.26,Walk,0.86,3.0
971,4,8.0,21,0,0,0,19.0,20.0,5.26,Walk,0.86,3.0
971,5,10.0,21,2,0,0,19.0,20.0,5.26,Walk,0.86,3.0
971,6,12.0,21,3,0,0,19.0,20.0,5.26,Walk,0.86,3.0
971,7,14.0,21,6,0,0,19.0,20.0,5.26,Walk,0.86,3.0
971,8,16.0,21,7,0,0,19.0,20.0,5.26,Walk,0.86,3.0
971,9,18.0,21,10,0,0,19.0,20.0,5.26,Walk,0.86,3.0
971,10,20.0,21,11,0,0,19.0,20.0,5.26,Walk,0.86,3.0
