journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2411,0.2,40.70754,-74.005497,0.586,18.97
2411,2.76,40.708085,-74.005545,0.526,18.82
2411,4.45,40.708614,-74.005595,0.467,14.89
2411,6.13,40.708906,-74.005668,0.434,17.05
2411,8.0,40.709646,-74.005698,0.352,13.59
2411,10.21,40.709946,-74.00577,0.318,11.25
2411,12.1,40.710553,-74.005812,0.25,9.78
2411,14.39,40.711011,-74.005869,0.199,5.14
2411,16.33,40.711839,-74.005891,0.107,4.59
2411,18.07,40.712088,-74.005967,0.079,2.39
2411,20.02,40.7128,-74.006,0.0,0.0
