journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2960,0.55,40.710633,-73.892405,9.577,36.1
2960,2.62,40.710754,-73.899452,8.983,38.84
2960,9.22,40.710876,-73.90641,8.397,30.55
2960,6.06,40.711001,-73.913203,7.824,25.44
2960,8.44,40.711128,-73.919896,7.26,28.28
2960,10.32,40.711266,-73.926071,6.739,29.5
2960,12.12,40.711401,-73.932323,6.212,27.01
2960,14.34,40.711535,-73.93869,5.675,20.22
2960,21.06,40.711666,-73.945171,5.129,20.2
2960,18.15,40.711794,-73.9518,4.57,14.02
2960,20.07,40.711915,-73.95882,3.978,14.01
2960,44.49,40.712038,-73.96577,3.392,12.31
2960,48.12,40.712159,-73.972768,2.802,10.74
2960,26.09,40.712278,-73.9799,2.201,8.76
2960,28.79,40.712404,-73.986693,1.628,6.22
2960,60.23,40.712529,-73.993484,1.055,4.76
2960,64.15,40.712665,-73.999728,0.529,1.81
2960,34.03,40.7128,-74.006,0.0,0.0
