journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1062,0.0,40.721008,-74.009594,0.962,23.8
1062,2.0,40.720287,-74.009311,0.878,21.82
1062,4.0,40.719571,-74.009025,0.795,19.83
1062,6.0,40.719005,-74.008674,0.726,17.85
1062,8.0,40.718204,-74.008426,0.635,15.87
1062,10.0,40.717423,-74.008169,0.546,13.88
1062,12.0,40.716979,-74.007764,0.488,11.9
1062,14.0,40.716164,-74.007522,0.395,9.92
1062,16.0,40.715572,-74.007182,0.324,7.93
1062,18.0,40.714689,-74.00697,0.225,5.95
1062,20.0,40.714306,-74.006538,0.174,3.97
1062,22.0,40.713639,-74.006232,0.095,1.98
1062,24.0,40.7128,-74.006,0.0,0.0
