journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1225,0.0,40.696669,-74.091732,7.446,40.1
1225,2.0,40.697401,-74.087457,7.077,38.19
1225,4.0,40.698064,-74.082815,6.679,36.28
1225,6.0,40.698796,-74.078542,6.31,34.37
1225,8.0,40.69961,-74.074705,5.974,32.46
1225,10.0,40.700393,-74.070699,5.625,30.55
1225,12.0,40.701249,-74.067084,5.307,28.64
1225,14.0,40.702046,-74.063155,4.964,26.73
1225,16.0,40.702889,-74.059472,4.64,24.82
1225,18.0,40.703702,-74.055624,4.303,22.91
1225,20.0,40.704532,-74.051871,3.974,21.0
1225,22.0,40.705303,-74.047806,3.621,19.1
1225,24.0,40.705995,-74.043318,3.235,17.19
1225,26.0,40.706723,-74.039021,2.864,15.28
1225,28.0,40.707423,-74.034577,2.482,13.37
1225,30.0,40.708108,-74.030055,2.094,11.46
1225,32.0,40.708823,-74.02569,1.717,9.55
1225,34.0,40.709592,-74.02161,1.363,7.64
1225,36.0,40.710317,-74.017296,0.991,5.73
1225,38.0,40.711115,-74.013374,0.649,3.82
1225,40.0,40.711955,-74.009675,0.324,1.91
1225,42.0,40.7128,-74.006,0.0,0.0
