journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1942,0.0,40.720361,-74.022805,1.647,21.0
1942,2.0,40.7198,-74.020997,1.484,19.09
1942,4.0,40.719138,-74.019413,1.332,17.18
1942,6.0,40.718372,-74.018061,1.19,15.27
1942,8.0,40.717676,-74.016552,1.042,13.36
1942,10.0,40.716931,-74.015151,0.898,11.45
1942,12.0,40.716241,-74.013631,0.748,9.55
1942,14.0,40.715475,-74.012277,0.607,7.64
1942,16.0,40.714723,-74.010892,0.464,5.73
1942,18.0,40.714177,-74.009051,0.299,3.82
1942,20.0,40.713433,-74.007648,0.156,1.91
1942,22.0,40.7128,-74.006,0.0,0.0
