journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1353,0.0,40.618641,-74.081482,12.254,37.3
1353,2.0,40.623213,-74.077202,11.632,35.34
1353,4.0,40.627895,-74.07301,11.003,33.37
1353,6.0,40.63295,-74.069117,10.352,31.41
1353,8.0,40.638171,-74.065356,9.691,29.45
1353,10.0,40.643248,-74.061481,9.039,27.48
1353,12.0,40.648282,-74.057571,8.389,25.52
1353,14.0,40.653579,-74.053872,7.724,23.56
1353,16.0,40.658723,-74.05005,7.068,21.59
1353,18.0,40.663726,-74.046115,6.42,19.63
1353,20.0,40.668967,-74.042371,5.758,17.67
1353,22.0,40.673697,-74.038218,5.127,15.71
1353,24.0,40.678319,-74.033977,4.502,13.74
1353,26.0,40.683015,-74.029796,3.872,11.78
1353,28.0,40.687765,-74.025658,3.24,9.82
1353,30.0,40.692591,-74.021581,2.603,7.85
1353,32.0,40.69761,-74.017659,1.954,5.89
1353,34.0,40.702459,-74.013601,1.316,3.93
1353,36.0,40.707522,-74.009714,0.665,1.96
1353,38.0,40.7128,-74.006,0.0,0.0
