journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1291,0.0,40.724967,-73.914966,7.79,35.8
1291,2.0,40.72433,-73.920318,7.334,33.81
1291,4.0,40.723701,-73.925723,6.873,31.82
1291,6.0,40.723076,-73.931168,6.409,29.83
1291,8.0,40.72238,-73.936074,5.989,27.84
1291,10.0,40.721623,-73.940522,5.605,25.86
1291,12.0,40.720911,-73.945311,5.194,23.87
1291,14.0,40.720205,-73.950144,4.779,21.88
1291,16.0,40.719498,-73.954969,4.365,19.89
1291,18.0,40.718787,-73.959762,3.953,17.9
1291,20.0,40.718126,-73.964929,3.512,15.91
1291,22.0,40.717476,-73.970183,3.063,13.92
1291,24.0,40.716856,-73.975655,2.597,11.93
1291,26.0,40.71623,-73.981086,2.134,9.94
1291,28.0,40.715556,-73.986158,1.7,7.96
1291,30.0,40.714956,-73.991784,1.222,5.97
1291,32.0,40.714237,-73.996524,0.814,3.98
1291,34.0,40.713501,-74.001129,0.418,1.99
1291,36.0,40.7128,-74.006,0.0,0.0
