journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
2113,0,0.14,18,10,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,1,2.06,18,12,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,2,5.28,18,15,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,3,6.84,18,16,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,4,16.09,18,26,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,5,10.05,18,20,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,6,26.65,18,36,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,7,14.53,18,24,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,8,35.34,18,45,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,9,36.15,18,46,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,10,44.08,18,54,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,11,44.05,18,54,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,12,53.42,19,3,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,13,57.28,19,7,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,14,61.65,19,11,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,15,30.09,18,40,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,16,64.04,19,14,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,17,74.84,19,24,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,18,47.4,18,57,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,19,76.3,19,26,1,0,38.7,80.06,106.88,Car,8.69,15.6
2113,20,80.06,19,30,1,0,38.7,80.06,106.88,Car,8.69,15.6
